transaction_id,transaction_date,currency,description,vendor_name,gst_applicable,gst_slab,itc_eligible,category_label,is_anomaly,amount,dow
TXN0000195,15-04-2024,INR,pymt processed,HCL,TRUE,5%,unknown,IT Services,0,32648.5788,0
TXN0000196,15-04-2024,INR,rtgs tcs pvt ltd inv/2404/196 tds - exp! ref 2588,TCS Pvt Ltd,TRUE,18%,TRUE,Training,0,11796.10061,0
TXN0000197,15-04-2024,INR,debit txn,Uber,TRUE,5%,FALSE,Travel,0,3945.6978,0
TXN0000198,15-04-2024,INR,-neft wework pvt ltd rcpt/2404/198 tds - exp,WEWORK Pvt Ltd,TRUE,18%,TRUE,Rent,0,83995.70709,0
TXN0000199,15-04-2024,INR,/ NEFT BESCOMINV/2404/199 ADV - exp,BESCOM,TRUE,exempt,unknown,Utilities,0,12911.94352,0
TXN0000200,15-04-2024,INR,*AUTO-DEBIT AWFIS INDIA PVT LD RCPT/404/200 FY24 - exp,AWFIS INDIA PVT LTD,TRUE,18%,TRUE,Rent,0,78163.57223,0
TXN0000201,15-04-2024,INR,auto debit,ROC FEES,FALSE,exempt,FALSE,Exempt Services,0,5834.268069,0
TXN0000202,15-04-2024,INR,ADOBE,ADOBE,TRUE,5%,unknown,Software,0,6458.275905,0
TXN0000203,15-04-2024,INR,neft jiofiber rcpt/2404/203 rent - exp- ref 2677,Jiofiber,TRUE,5%,unknown,Utilities,0,35495.08207,0
TXN0000204,15-04-2024,INR,auto debit,INF.y,TRUE,18%,TRUE,IT Services,0,21642.50307,0
TXN0000205,15-04-2024,INR,card india pvt ltd bill/2404/205 adv - exp,ROC FEES INDIA PVT LTD,FALSE,exempt,FALSE,Exempt Services,0,4622.579546,0
TXN0000206,15-04-2024,INR,/ AUTO-DEBIT MICROSOFT RCPT/2404/206xQ1-  exp,MICROSOFT,TRUE,18%,TRUE,Software,0,6995.53113,0
TXN0000207,15-04-2024,INR,CARD INDIGO INDIA PVTLTD BILL/2404/207 FY25-  exp,INDIGO INDIA PVT LTD,TRUE,5%,FALSE,Travel,0,6699.16942,0
TXN0000208,15-04-2024,INR,-,MICROSOFT INDIA PVT LTD,TRUE,12%,unknown,Software,0,4569.162844,0
TXN0000209,15-04-2024,INR,AUTO-DEBIT AIRTEL BILL/2404/209 FY25 - exp,AIRTEL,TRUE,18%,TRUE,Utilities,0,29631.4872,0
TXN0000210,15-04-2024,INR,bill paid,FIGMA,TRUE,18%,TRUE,Software,0,9308.404351,0
TXN0000211,15-04-2024,INR,-AUTO-DEBIT KSEB TAXINV/2404/211 TDS - exp,KSEB,TRUE,18%,TRUE,Utilities,0,13620.7131,0
TXN0000212,16-04-2024,INR,!IMPS Techm RCPT/2404/212 Q2 - it services exp,Techm,TRUE,18%,TRUE,IT Services,0,42465.15058,1
TXN0000213,16-04-2024,INR,-auto-debit indiqube rcpt/2404/213 subs - exp,INDIQUBE,TRUE,18%,TRUE,Rent,0,85734.5873,1
TXN0000214,16-04-2024,INR,debit txn,Jiofiber,TRUE,28%,TRUE,Utilities,0,5802.755764,1
TXN0000215,16-04-2024,INR,monthly charges,Adobe,TRUE,28%,TRUE,Software,0,9344.432874,1
TXN0000216,16-04-2024,INR,,INFY INDIA PVT LTD,TRUE,28%,unknown,IT Services,0,65666.78356,1
TXN0000217,16-04-2024,INR,pymt processed,AWFIS,TRUE,12%,TRUE,Rent,0,242015.9936,1
TXN0000218,16-04-2024,INR,service fees,OFF.ice depot,TRUE,12%,TRUE,Office Supplies,0,8123.494229,1
TXN0000219,16-04-2024,INR,CARD Techm INV/2404/219 FY24 - exp,Techm,TRUE,12%,FALSE,IT Services,1,37824.98216,1
TXN0000220,16-04-2024,INR,pymt processed,COURSERA INDIA PVT LTD,TRUE,18%,unknown,Training,0,19247.6542,1
TXN0000221,16-04-2024,INR,auto debit,WIPRO,TRUE,28%,TRUE,IT Services,0,19446.11901,1
TXN0000222,17-04-2024,INR,IKEA chgs,WEWORK Pvt Ltd,TRUE,18%,TRUE,Rent,0,653404.6539,2
TXN0000223,17-04-2024,INR,online payment,INFY,TRUE,5%,FALSE,IT Services,0,139157.9302,2
TXN0000224,17-04-2024,INR,IMPS kFF.ice depot INV/2u04/224 RENT - office supplies exp,OFF.ice depot,TRUE,18%,FALSE,Office Supplies,0,30738.33717,2
TXN0000225,17-04-2024,INR,WEWORK chgs,WEWORK,TRUE,12%,TRUE,Rent,0,917310.0047,2
TXN0000226,17-04-2024,INR,service fees,MICROSOFT INDIA PVT LTD,TRUE,12%,FALSE,Software,0,20112.72689,2
TXN0000227,17-04-2024,INR,WIPRO INDIA PVT LTD,WIPRO INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0,204458.1414,2
TXN0000228,17-04-2024,INR,Ikea chgs,Ikea,TRUE,12%,TRUE,Office Supplies,0,29156.69817,2
TXN0000229,17-04-2024,INR,bill paid,STA.ples,TRUE,12%,TRUE,Office Supplies,0,33296.04096,2
TXN0000230,17-04-2024,INR,!AUTO-DEBIT SimplilearnTAXINV/2404/203 GT - exp / ref 4891,Simplilearn,TRUE,5%,unknown,Training,0,199946.7372,2
TXN0000231,17-04-2024,INR,Tcs chgs,Tcs,TRUE,18%,TRUE,IT Services,0,135089.5633,2
TXN0000232,17-04-2024,INR,bauto-debit jio.fiber taxnv/2404/232 subs - exp,JIO.fiber,TRUE,5%,unknown,Utilities,0,100169.8255,2
TXN0000233,17-04-2024,INR,TCS INDIA PVT LTD chgs,TCS INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0,285816.2688,2
TXN0000234,17-04-2024,INR,#IMPS INDIQUBE INDIA PVT LTD INV/2404/234 ADV - exp# ref 6076,INDIQUBE INDIA PVT LTD,TRUE,28%,unknown,Rent,0,321167.2552,2
TXN0000235,17-04-2024,INR,*CARD TEC.hm INVx2404/235 TDS- exp ref 3268,TEC.hm,TRUE,exempt,unknown,IT Services,0,144935.6785,2
TXN0000236,18-04-2024,INR,IMPS MICROSOFT RCPT/2404/236 Q2 - exp* ref 9195,MICROSOFT,TRUE,5%,FALSE,Software,0,12343.71293,3
TXN0000237,18-04-2024,INR, ,KSEB INDIA PVT LTD,TRUE,5%,unknown,Utilities,0,26626.58849,3
TXN0000238,18-04-2024,INR,UPI xWFIS BILL/2404/328 Q2 - exp- ref 6380,AWFIS,TRUE,5%,TRUE,Rent,0,117164.5098,3
TXN0000239,18-04-2024,INR,AUTO-DEBIT TECHM Pvt Ltd BILL/2404/239 GST - exp,TECHM Pvt Ltd,TRUE,18%,TRUE,IT Services,0,42585.40841,3
TXN0000240,18-04-2024,INR,rtgs awfis pvt ltd rcpt/2404/240 fy25 - exp,AWFIS Pvt Ltd,TRUE,28%,FALSE,Rent,0,76027.38569,3
TXN0000241,18-04-2024,INR,FIGMA chgs,FIGMA,TRUE,5%,TRUE,Software,0,9276.301885,3
TXN0000242,18-04-2024,INR,neft staplestaxinv/2404/242 q1 - office suppies exp,STAPLES,TRUE,28%,FALSE,Office Supplies,1,8025.21488,3
TXN0000243,18-04-2024,INR,auto debit,Bescom,TRUE,18%,TRUE,Utilities,0,19911.08898,3
TXN0000244,18-04-2024,INR,NEFT AWFIS TAXINV/2404/244 GST - exp,AWFIS,TRUE,5%,TRUE,Rent,0,67251.13583,3
TXN0000245,18-04-2024,INR,/ ATUO-DEBIT STA.ples INV/2404/245 FY25 - exc,STA.ples,TRUE,12%,TRUE,Office Supplies,0,8706.297811,3
TXN0000246,18-04-2024,INR,NEFT TECHM Pvt Ltd BILL/2404/246 TDS - exp,TECHM Pvt Ltd,TRUE,18%,TRUE,IT Services,0,70169.887,3
TXN0000247,18-04-2024,INR,rtgs tcs rcpt/2404/247 gs - exp,Tcs,TRUE,12%,FALSE,IT Services,0,60797.69083,3
TXN0000248,18-04-2024,INR,#neft indiqube pvt ltd taxinv/2404/248 - exp,INDIQUBE Pvt Ltd,TRUE,18%,TRUE,Rent,0,45346.34774,3
TXN0000249,18-04-2024,INR,#auto-debit techm bill/2404/249 rent - exp- ref 9601,TECHM,TRUE,5%,FALSE,IT Services,0,27759.49197,3
TXN0000250,18-04-2024,INR,NEFT FIG.ma RCPT/2404/250 Q1 - ex,FIG.ma,TRUE,12%,FALSE,Software,0,8137.724523,3
TXN0000251,18-04-2024,INR,upi kseb india pvt ltd inv/2404/251 rent - exp! ref 6642,KSEB INDIA PVT LTD,TRUE,exempt,TRUE,Utilities,0,17189.80174,3
TXN0000252,19-04-2024,INR,INFY chgs,INFY,TRUE,18%,TRUE,IT Services,0,45759.8542,4
TXN0000253,19-04-2024,INR,auto debit,INDIQUBE Pvt Ltd,TRUE,18%,TRUE,Rent,0,62812.43372,4
TXN0000254,19-04-2024,INR,UBER,UBER,TRUE,5%,FALSE,Travel,0,3435.35113,4
TXN0000255,19-04-2024,INR,m/ CARD AIRTEL INIA PVT LTD RCPT/410/505 TDS - utilities exp,TCS Pvt Ltd,TRUE,18%,TRUE,Training,0,73010.42935,4
TXN0000256,19-04-2024,INR,service fees,GOV.t fees,FALSE,28%,FALSE,Exempt Services,0,2794.553961,4
TXN0000257,19-04-2024,INR,monthly charges,INFY Pvt Ltd,TRUE,12%,TRUE,IT Services,0,49302.16634,4
TXN0000258,19-04-2024,INR,imps infy india pvt ltd inv/2404/258 rent - exp- ref 5000,INFY INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0,33947.62386,4
TXN0000259,19-04-2024,INR,monthly charges,CAN.va,TRUE,18%,TRUE,Software,0,10908.92844,4
TXN0000260,19-04-2024,INR,IMPS INDIQUBE Pvt Ltd INV/2404/260 SUBS - exp,INDIQUBE Pvt Ltd,TRUE,12%,TRUE,Rent,0,110174.351,4
TXN0000261,19-04-2024,INR, ,Hcl,TRUE,12%,FALSE,IT Services,0,38075.22054,4
TXN0000262,19-04-2024,INR,AIR.tel chgs,AIR.tel,TRUE,18%,unknown,Utilities,1,13560.95622,4
TXN0000263,19-04-2024,INR,MPS CANVA INDIA PVT LTD BILL/404/263 SUBS - exp / re 9499,CANVA INDIA PVT LTD,TRUE,28%,FALSE,Software,0,6476.085021,4
TXN0000264,19-04-2024,INR,imps bescpm bill/4204/264 q1 - exp ref 3657,BESCOM,TRUE,18%,TRUE,Utilities,0,13285.54952,4
TXN0000265,20-04-2024,INR,AUTO-DEBIT INFY INV/240/4265 FY24 - exp,INFY,TRUE,18%,TRUE,IT Services,0,120003.0627,5
TXN0000266,20-04-2024,INR,#IMPS Indiuo BILL/2404/266 TDS - exp,Indigo,TRUE,5%,FALSE,Travel,0,18892.28871,5
TXN0000267,20-04-2024,INR,pymt processed,HCL,TRUE,18%,TRUE,IT Services,0,129399.6128,5
TXN0000268,20-04-2024,INR,-imps bill/2404/268 gst - exp,Stamp Duty,FALSE,exempt,FALSE,Exempt Services,0,15160.82584,5
TXN0000269,20-04-2024,INR,!UPI KFC INDIA PVT LTD BILL/2404/269 TDS - exp,KFC INDIA PVT LTD,TRUE,5%,FALSE,Meals,0,11543.54852,5
TXN0000270,20-04-2024,INR,ZOM.ato chgs,FIGMA INDIA PVT LTD,TRUE,18%,TRUE,Software,0,24149.60595,5
TXN0000271,20-04-2024,INR,-,AWF.is,TRUE,5%,TRUE,Rent,0,378762.6232,5
TXN0000272,20-04-2024,INR,neft figma pv ltd taxin/2404/272 gst - exp,FIGMA Pvt Ltd,TRUE,18%,TRUE,Software,0,16600.65727,5
TXN0000273,20-04-2024,INR,imsp rapido taxinv/2404/273 dts - exp! ref 6129,Rapido,TRUE,5%,FALSE,Travel,0,21397.02445,5
TXN0000274,20-04-2024,INR,!RTGS CAN.va TAXINV/2404/274 FY25 - exp,CAN.va,TRUE,18%,TRUE,Software,0,16467.85219,5
TXN0000275,20-04-2024,INR,CARD JIO.fiber NV/2404/298 RENT - exp,ADOBE INDIA PVT LTD,TRUE,18%,TRUE,Software,0,13555.19887,5
TXN0000276,21-04-2024,INR,cardfimga india pvt ltd bill/2404/276 q1 - exp ref 9863,FIGMA INDIA PVT LTD,TRUE,18%,TRUE,Software,0,4509.133263,6
TXN0000277,21-04-2024,INR,INDIQUBE INDIA PVT LTD chgs,INDIQUBE INDIA PVT LTD,TRUE,12%,unknown,Rent,0,84791.00195,6
TXN0000278,21-04-2024,INR,!CARD Wipro TAXINV/2404/278 TDS - exp / ref 7349,Wipro,TRUE,18%,TRUE,IT Services,0,18882.45428,6
TXN0000279,21-04-2024,INR,/ TRGS JIOFBIER INDIA PVT LTD RPCT/2410/663 ADV - exp- ref 9478,AIRTEL Pvt Ltd,TRUE,18%,TRUE,IT Services,0,3713.292488,6
TXN0000280,21-04-2024,INR,online payment,TCS,TRUE,18%,TRUE,IT Services,0,16684.23002,6
TXN0000281,21-04-2024,INR,pmps ola taxinv/2404/281 subs - exi,OLA,TRUE,12%,TRUE,Travel,0,3545.218761,6
TXN0000282,21-04-2024,INR, ,IKE.a,TRUE,12%,TRUE,Office Supplies,0,1944.680927,6
TXN0000283,21-04-2024,INR,#RTGS MICROSOFT TAXINV/2404/283 TDS - exp ref 8235,MICROSOFT,TRUE,18%,TRUE,Software,0,3288.79235,6
TXN0000284,21-04-2024,INR,NEFTdIndiqube RCPT/2404/284 - exp,Indiqube,TRUE,12%,TRUE,Rent,0,40098.23765,6
TXN0000285,21-04-2024,INR,TCS INDIA PVT LTD,TCS INDIA PVT LTD,TRUE,18%,TRUE,Training,0,20771.66684,6
TXN0000286,21-04-2024,INR,FIG.ma chgs,FIG.ma,TRUE,18%,FALSE,Software,1,4036.249669,6
TXN0000287,21-04-2024,INR,-rtgs inv/2404/287 fy24 - exp* ref 1749,GOVT FEES,FALSE,exempt,FALSE,Exempt Services,0,1152.835623,6
TXN0000288,21-04-2024,INR,AUTO-EBIT UBER INDIA PVT LTD RCPT/2404/288 FY25 - ehp,UBER INDIA PVT LTD,TRUE,18%,unknown,Travel,0,5545.379399,6
TXN0000289,21-04-2024,INR, / card fvgma bill/2404/289 q2 - softwate exp,FIGMA,TRUE,12%,TRUE,Software,0,3364.647539,6
TXN0000290,21-04-2024,INR,IMPS STA.ples RCPT/2408/854 Q1 - exp,DOMINOS INDIA PVT LTD,TRUE,28%,unknown,Meals,0,1986.250411,6
TXN0000291,21-04-2024,INR,monthly charges,BESCOM INDIA PVT LTD,TRUE,28%,TRUE,Utilities,0,3338.127177,6
TXN0000292,21-04-2024,INR,AUTO-eBEIT OFF.ice depot RCPT/2404/292 RENT - exp,OFF.ice depot,TRUE,exempt,unknown,Office Supplies,0,6079.254952,6
TXN0000293,21-04-2024,INR,Swiggy chgs,Swiggy,TRUE,5%,FALSE,Meals,0,1129.26074,6
TXN0000294,21-04-2024,INR,card hcl inv/2404/294 fy2z - exp,HCL,TRUE,exempt,unknown,IT Services,0,18658.59436,6
TXN0000295,22-04-2024,INR,INDIQUBE chgs,INDIQUBE,TRUE,exempt,TRUE,Rent,0,25106.32039,0
TXN0000296,22-04-2024,INR,bill paid,TECHM,TRUE,18%,TRUE,IT Services,0,49238.26491,0
TXN0000297,22-04-2024,INR,-UPI AWF.is RCPT/2407/555 TDS - exp,IND.iqube,TRUE,5%,unknown,Rent,0,165405.6363,0
TXN0000298,22-04-2024,INR,AUTO-DEBIT STAPLES INDIA PVT LTD INV/2501/157 TDS - exp- ref 1045,JIO.fiber,TRUE,18%,TRUE,Utilities,0,12337.56094,0
TXN0000299,22-04-2024,INR,RTGS JIOFIBER Pvt Ltd TAXINV/2404/299 TDS - exp,JIOFIBER Pvt Ltd,TRUE,exempt,unknown,Utilities,0,10195.67414,0
TXN0000300,22-04-2024,INR,bill paid,ADO.be,TRUE,exempt,TRUE,Software,0,13644.71819,0
TXN0000301,22-04-2024,INR,monthly charges,KFC,TRUE,5%,FALSE,Meals,0,3992.722844,0
TXN0000302,22-04-2024,INR,/ UPI DOM.inos INV/2404/302 RENT - exp,DOM.inos,TRUE,5%,FALSE,Meals,0,1436.17474,0
TXN0000303,22-04-2024,INR,UPI ZOMATO BILL/2404/303 Q - exp,ZOMATO,TRUE,exempt,TRUE,Meals,0,3466.406135,0
TXN0000304,22-04-2024,INR,auto debit,SWIGGY,TRUE,28%,FALSE,Meals,0,3190.113606,0
TXN0000305,22-04-2024,INR,-,AIRTEL Pvt Ltd,TRUE,28%,TRUE,IT Services,0,12973.44781,0
TXN0000306,22-04-2024,INR,-,AIRTEL INDIA PVT LTD,TRUE,28%,FALSE,IT Services,0,17238.96073,0
TXN0000307,22-04-2024,INR,pymt processed,UBER INDIA PVT LTD,TRUE,18%,FALSE,Travel,0,4468.244678,0
TXN0000308,22-04-2024,INR,AUTO-DEBIT IKEA INV/2404/308 SUBS - exp,IKEA,TRUE,12%,TRUE,Office Supplies,0,7419.075013,0
TXN0000309,22-04-2024,INR,monthly charges,WEWORK Pvt Ltd,TRUE,5%,TRUE,Rent,0,81138.58629,0
TXN0000310,23-04-2024,INR,AUTO-DEBIT FIGMA INDIA PVT LTD BILL/2404/310 Q1 - exp,FIGMA INDIA PVT LTD,TRUE,18%,TRUE,Software,0,7924.902021,1
TXN0000311,23-04-2024,INR,,BESCOM Pvt Ltd,TRUE,12%,unknown,Utilities,0,23924.31475,1
TXN0000312,23-04-2024,INR,*card indigo bill/2404/312 adv - ex,INDIGO,TRUE,5%,FALSE,Travel,0,6553.305264,1
TXN0000313,23-04-2024,INR,upi tcs bill/2412/567 fy25 - exp,UPGRAD INDIA PVT LTD,TRUE,18%,unknown,Training,0,11387.12986,1
TXN0000314,23-04-2024,INR,NEFT FIGMA TAXINV/2404/314 RENT - exp# ref 1519,FIGMA,TRUE,18%,TRUE,Software,0,8811.566464,1
TXN0000315,23-04-2024,INR,!auto-debit sta.plew bill/2501/034 q1 - ex#p ref 2266,UBER,TRUE,12%,TRUE,Travel,0,4813.895359,1
TXN0000316,23-04-2024,INR,/ auto-debit wipro pvt ltd taxinv/2503/831 fy24 - exp,Zomato,TRUE,18%,unknown,Office Supplies,0,1965.250404,1
TXN0000317,23-04-2024,INR,!RTGS OFFICE DEPOT Pvt Ltd RCPT/2404/317 Q1 - office supplies exp,OFFICE DEPOT Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0,5200.085125,1
TXN0000318,23-04-2024,INR,card ola india pvt ltd taxinv/2408923 adv - xep# ref 3257,WEWORK,TRUE,5%,unknown,Rent,1,69754.8233,1
TXN0000319,24-04-2024,INR,debit txn,TEC.hm,TRUE,18%,TRUE,IT Services,0,49604.61341,2
TXN0000320,24-04-2024,INR,auto debit,KSEB,TRUE,exempt,unknown,Utilities,0,21825.93518,2
TXN0000321,24-04-2024,INR,online payment,TECHM INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0,35992.2129,2
TXN0000322,24-04-2024,INR,upi indigo inv/2405/652 q2t- exp,AWFIS,TRUE,18%,TRUE,Rent,0,42981.44065,2
TXN0000323,24-04-2024,INR,imps techm india pvt ltd inv/2404/323 gst - exp,TECHM INDIA PVT LTD,TRUE,18%,TRUE,IT Services,0,20920.01959,2
TXN0000324,24-04-2024,INR,rtgs awfis inv/2404/324 - exp / ref 7431,Awfis,TRUE,12%,FALSE,Rent,0,59436.97045,2
TXN0000325,24-04-2024,INR,rtg wework taxinv/2404/325 subs - exp / rmf 6649,WEWORK,TRUE,12%,TRUE,Rent,0,127830.1573,2
TXN0000326,24-04-2024,INR,#CARD DOMINOS INV/2404/326 SBS - exp- ref 4167,DOMINOS,TRUE,exempt,unknown,Meals,0,6089.7952,2
TXN0000327,24-04-2024,INR,bill paid,HCL,TRUE,18%,TRUE,IT Services,0,22640.25265,2
TXN0000328,25-04-2024,INR,#CARD KFC RCPT/2408/882 SUBS - exp,AWFIS,TRUE,18%,TRUE,Rent,0,124676.015,3
TXN0000329,25-04-2024,INR,nfet simplilearn inv/2404/329 tds - exp,SIMPLILEARN,TRUE,12%,FALSE,Training,0,30837.01352,3
TXN0000330,25-04-2024,INR,monthly charges,STA.ples,TRUE,28%,TRUE,Office Supplies,0,11461.57509,3
TXN0000331,25-04-2024,INR,bill paid,KSE.b,TRUE,18%,TRUE,Utilities,0,25761.02787,3
TXN0000332,25-04-2024,INR,RTGS BES.com RCPT/2404/332 GST - exp,BES.com,TRUE,exempt,FALSE,Utilities,0,19558.68265,3
TXN0000333,25-04-2024,INR,service fees,UPGRAD INDIA PVT LTD,TRUE,18%,unknown,Training,0,26853.60447,3
TXN0000334,25-04-2024,INR,CARD Indiqube INV/2404/334 ADV - exp / ref 9120,Indiqube,TRUE,18%,TRUE,Rent,0,131028.0964,3
TXN0000335,25-04-2024,INR,bill paid,Indiqube,TRUE,exempt,FALSE,Rent,0,73091.28905,3
TXN0000336,25-04-2024,INR,service fees,OLA,TRUE,5%,FALSE,Travel,0,5760.378648,3
TXN0000337,25-04-2024,INR,imps kseb taxinv/2404/337 tds - exp,Kseb,TRUE,18%,TRUE,Utilities,0,27773.05285,3
TXN0000338,25-04-2024,INR,monthly charges,Microsoft,TRUE,18%,TRUE,Software,0,13053.481,3
TXN0000339,25-04-2024,INR, neft kseb india pvq ltd inv/2404/33 9tds - utilities xep /  ref 5067,KSEB INDIA PVT LTD,TRUE,12%,TRUE,Utilities,0,21196.9384,3
TXN0000340,25-04-2024,INR,#NAME?,STAPLES Pvt Ltd,TRUE,12%,TRUE,Office Supplies,0,4915.368222,3
TXN0000341,25-04-2024,INR,service fees,Figma,TRUE,28%,TRUE,Software,0,7394.526743,3
TXN0000342,25-04-2024,INR,pymt processed,Indiqube,TRUE,5%,FALSE,Rent,0,88073.57342,3
TXN0000343,25-04-2024,INR,card indiapvt ltd taxinv/2404/343a dv - exp,GOVT FEES INDIA PVT LTD,FALSE,exempt,FALSE,Exempt Services,0,7136.856501,3
TXN0000344,25-04-2024,INR,pymt processed,Techm,TRUE,18%,TRUE,IT Services,0,38505.70582,3
TXN0000345,26-04-2024,INR,debit txn,AWFIS INDIA PVT LTD,TRUE,18%,TRUE,Rent,0,42701.0358,4
TXN0000346,26-04-2024,INR,CARD Hcl RCPT/2404/346 FY24 - exp,Hcl,TRUE,18%,TRUE,IT Services,0,25646.09391,4
TXN0000347,26-04-2024,INR,RTGS MICROSOFT TAXINV/2502/461 FY24 - software exp,TCS Pvt Ltd,TRUE,12%,TRUE,Training,0,25395.35577,4
TXN0000348,26-04-2024,INR,UPI JIOFIBER BILL/2404/48 SUBS - exp,JIOFIBER,TRUE,18%,TRUE,Utilities,0,12728.5034,4
TXN0000349,26-04-2024,INR,service fees,KFC INDIA PVT LTD,TRUE,exempt,TRUE,Meals,1,16500.20399,4
TXN0000350,26-04-2024,INR,monthly charges,HCL INDIA PVT LTD,TRUE,5%,TRUE,IT Services,0,38228.00088,4
TXN0000351,26-04-2024,INR,auto debit,BESCOM Pvt Ltd,TRUE,18%,TRUE,Utilities,1,10449.02419,4
TXN0000352,26-04-2024,INR,-,FIGMA,TRUE,18%,TRUE,Software,0,11506.80756,4
TXN0000353,26-04-2024,INR,auto debit,MICROSOFT Pvt Ltd,TRUE,12%,unknown,Software,0,6730.554144,4
TXN0000354,26-04-2024,INR,rtgs staplqs pvt ltd taxinv/2404/3t4 gst - exp ref 1322,STAPLES Pvt Ltd,TRUE,18%,FALSE,Office Supplies,0,5427.361834,4
TXN0000355,26-04-2024,INR,INDIQUBE,INDIQUBE,TRUE,28%,unknown,Rent,0,67644.76134,4
TXN0000356,26-04-2024,INR,pymt processed,SIM.plilearn,TRUE,5%,unknown,Training,0,14827.72124,4
TXN0000357,26-04-2024,INR,imps himplilearn india pvt ltd taxinv/2408/67 gst - exp,Office Depot,TRUE,exempt,TRUE,Office Supplies,0,4319.457972,4
TXN0000358,26-04-2024,INR,neft ikea inv/2404/358 q1 - exp,IKEA,TRUE,12%,TRUE,Office Supplies,0,7852.936684,4
TXN0000359,26-04-2024,INR,SIMPLILEARN chgs,SIMPLILEARN,TRUE,18%,unknown,Training,0,8933.709557,4
TXN0000360,26-04-2024,INR,*IMPS RCPT/2408/945 RENT - exp# ref 4241,JIOFIBER INDIA PVT LTD,TRUE,5%,TRUE,Utilities,0,6576.223553,4
TXN0000361,26-04-2024,INR,*UPI FIGMA BILL/2404/361 zY25 - exp,FIGMA,TRUE,12%,TRUE,Software,0,5025.649662,4
TXN0000362,26-04-2024,INR,FIGMA INDIA PVT LTD chgs,FIGMA INDIA PVT LTD,TRUE,18%,TRUE,Software,0,7738.682319,4
TXN0000363,26-04-2024,INR,*upi canva taxinv/2404/363 fy25 - exp,CANVA,TRUE,28%,unknown,Software,0,6096.353299,4
TXN0000364,26-04-2024,INR,*neft airtel inv/2405/572 adv - exp,Kfc,TRUE,5%,FALSE,Meals,0,2883.210718,4
TXN0000365,26-04-2024,INR,RTGS SWIGGY INV/2404/365 SUBS - meals exp,SWIGGY,TRUE,12%,TRUE,Travel,0,2239.33202,4
TXN0000366,26-04-2024,INR,*NEFT TECHM RCPT/2404/36 GST - exp / ref 695,TECHM,TRUE,18%,TRUE,IT Services,0,52501.12603,4
TXN0000367,27-04-2024,INR, ,Indiqube,TRUE,18%,TRUE,Rent,0,62369.02501,5
TXN0000368,27-04-2024,INR,neft stpales rcpt/2404/368 subs - exp,Staples,TRUE,12%,TRUE,Office Supplies,0,2870.266445,5
TXN0000369,27-04-2024,INR,/ NEFT Ofife Depot BILL/2410/752 Q1 - exp,AIR.tel,TRUE,18%,TRUE,IT Services,0,11324.43062,5
TXN0000370,27-04-2024,INR,auto debit,Techm,TRUE,18%,TRUE,IT Services,0,16419.68859,5
TXN0000371,27-04-2024,INR,#IMPS WEWROK Pvt Ltd INV/2412/692 - exp* ref4360,Coursera,TRUE,exempt,FALSE,Training,0,5389.952884,5
TXN0000372,27-04-2024,INR,online payment,RAPIDO,TRUE,5%,FALSE,Travel,0,2498.019666,5
TXN0000373,27-04-2024,INR,RTGS Wework RCPT/2404/373 - exp,Wework,TRUE,18%,TRUE,Rent,0,97723.39095,5
TXN0000374,27-04-2024,INR,UPI Tcs INV2404/374 Q1 - exp,Tcs,TRUE,18%,TRUE,IT Services,0,26933.03862,5
TXN0000375,27-04-2024,INR,NEFT HCL INDIA PVT LTD BILL/2404/375 SUBS -exp- ref 463,HCL INDIA PVT LTD,TRUE,28%,unknown,IT Services,0,14279.90552,5
TXN0000376,27-04-2024,INR,IMPS AIR.tel INV/2404/376 TDS - exp / ref 5708,AIR.tel,TRUE,18%,TRUE,Utilities,0,5119.064001,5
TXN0000377,27-04-2024,INR,ZOMATO,ZOMATO,TRUE,18%,unknown,Meals,0,2128.391305,5
TXN0000378,28-04-2024,INR,pymt processed,KSEB,TRUE,18%,TRUE,Utilities,0,7234.717194,6
TXN0000379,28-04-2024,INR,#card awfis india pvt ltd bill2/405/700 sub s- exp- ef 2353,INFY,TRUE,exempt,FALSE,IT Services,0,24594.50501,6
TXN0000380,28-04-2024,INR,rtgsm ic.rosoft taxivn/2404/380 adv - exp,MIC.rosoft,TRUE,exempt,FALSE,Software,0,4743.429484,6
TXN0000381,28-04-2024,INR,monthly charges,CANVA,TRUE,28%,unknown,Software,0,5288.968829,6
TXN0000382,28-04-2024,INR,INFY Pvt Ltd chgs,Zomato,TRUE,5%,FALSE,Office Supplies,0,1252.505695,6
TXN0000383,28-04-2024,INR,auto debit,AWF.is,TRUE,18%,TRUE,Rent,0,35410.46857,6
TXN0000384,28-04-2024,INR,rtgs ind.iqube taxinv/2404/384 - exp- ref 4348,IND.iqube,TRUE,18%,TRUE,Rent,0,45045.72864,6
TXN0000385,28-04-2024,INR,#UPI INF BILL/2405/669 SUBS - exp! ref 3868,Dominos,TRUE,28%,FALSE,Meals,0,1824.980045,6
TXN0000386,28-04-2024,INR,bill paid,HCL,TRUE,28%,TRUE,IT Services,0,22094.51222,6
